SurveyID,SurveyDate
2002381,2010-10-24
2002382,2010-10-24
2002383,2010-10-23
2002384,2010-10-25
2002385,2010-10-30
2002386,2009-12-12
2002387,2010-11-28
2002388,2009-02-28
2002389,2010-09-01
2002390,2009-04-10
2002391,2009-04-11
2002392,2010-09-26
2002393,2010-10-09
2002394,2010-11-27
2002395,2010-11-28
2002396,2010-12-03
2002397,2010-11-20
2002398,2010-11-21
2002399,2010-12-13
2002400,2010-12-16
2002401,2010-12-25
2002402,2010-12-27
2002417,2011-01-16
2002418,2011-01-16
2002419,2011-01-16
2002420,2011-01-16
2002421,2010-01-26
2002422,2010-12-05
2002423,2010-12-05
2002424,2010-12-05
2002425,2010-12-05
2002426,2010-11-18
2002427,2010-11-18
2002428,2010-11-18
2002429,2010-11-18
2002430,2010-11-18
2002431,2010-11-18
2002432,2010-11-18
2002433,2010-11-18
2002434,2010-11-22
2002435,2010-11-22
2002436,2010-11-22
2002437,2010-11-22
2002438,2010-11-22
2002439,2010-11-22
2002440,2010-11-22
2002441,2010-11-22
2002442,2010-01-26
2002443,2010-11-22
2002444,2010-11-22
2002445,2010-11-22
2002446,2010-11-22
2002447,2010-12-30
2002448,2010-12-30
2002449,2010-12-30
2002450,2010-12-30
2002451,2011-01-16
2002452,2011-01-16
2002453,2011-01-16
2002454,2011-01-16
2002455,2011-01-16
2002456,2011-01-16
2002457,2011-01-16
2002458,2011-01-16
2002459,2010-12-05
2002460,2010-12-05
2002461,2010-12-05
2002462,2010-12-05
2002463,2010-12-30
2002464,2010-12-30
2002465,2010-12-30
2002466,2010-12-30
2002467,2010-12-30
2002468,2010-12-30
2002469,2010-12-30
2002470,2010-12-30
2002471,2010-01-28
2002472,2010-12-20
2002473,2010-12-20
2002474,2010-12-20
2002475,2010-12-20
2002476,2010-01-28
2002477,2010-12-20
2002478,2010-12-20
2002479,2010-12-20
2002480,2010-12-20
2002481,2010-01-28
2002482,2010-12-20
2002483,2010-12-20
2002484,2010-12-20
2002485,2010-12-20
2002486,2010-01-31
2002487,2010-12-14
2002488,2010-12-14
2002489,2010-12-14
2002490,2010-12-14
2002491,2010-01-31
2002492,2010-12-14
2002493,2010-12-14
2002494,2010-12-14
2002495,2010-12-14
2002496,2010-12-14
2002497,2010-12-14
2002498,2010-12-14
2002499,2010-12-14
2002501,2010-02-01
2002502,2010-12-13
2002503,2010-12-13
2002504,2010-12-13
2002505,2010-12-13
2002506,2010-02-01
2002507,2010-12-13
2002508,2010-12-13
2002509,2010-12-13
2002510,2010-12-13
2002511,2010-12-30
2002512,2010-12-30
2002513,2010-12-30
2002514,2010-12-30
2002515,2010-11-18
2002516,2010-11-18
2002517,2010-11-18
2002518,2010-11-18
2002569,2011-02-09
2002570,2011-02-09
2002571,2011-02-09
2002573,2011-02-09
2002603,2010-01-26
2002604,2010-01-26
2002605,2010-01-28
2002606,2010-01-28
2002607,2010-01-28
2002608,2010-01-31
2002609,2010-01-31
2002610,2010-01-31
2002611,2010-02-01
2002612,2010-02-01
2002613,2010-01-26
2002614,2010-01-26
2002615,2010-01-31
2002626,2011-03-18
2002627,2011-06-05
2002628,2011-06-23
2002629,2011-07-30
2002630,2011-07-30
2002631,2011-01-22
2002632,2011-01-23
2002633,2010-12-06
2002634,2010-12-06
2002635,2011-01-23
2002636,2011-01-29
2002637,2011-02-27
2002638,2011-01-22
2002639,2011-01-22
2002640,2011-01-23
2002641,2011-01-24
2002642,2011-01-25
2002643,2011-01-31
2002644,2011-02-01
2002645,2011-02-05
2002646,2011-02-06
2002647,2011-02-12
2002648,2011-02-26
2002649,2011-02-28
2002650,2011-02-28
2002651,2011-03-07
2002652,2011-03-14
2002653,2011-03-18
2002654,2011-03-18
2002655,2011-01-02
2002656,2011-01-03
2002665,2011-04-17
2002666,2011-04-17
2002667,2011-04-17
2002668,2011-04-17
2002669,2011-04-15
2002670,2011-04-15
2002671,2011-04-15
2002672,2011-04-15
2002673,2011-04-16
2002674,2011-04-16
2002675,2011-04-16
2002676,2011-04-16
2002677,2011-04-16
2002678,2011-04-16
2002679,2011-04-16
2002680,2011-04-16
2002681,2011-04-17
2002682,2011-04-17
2002683,2011-04-17
2002684,2011-04-17
2002685,2011-04-15
2002686,2011-04-15
2002687,2011-04-15
2002688,2011-04-15
2002689,2011-04-17
2002690,2011-04-17
2002691,2011-04-17
2002692,2011-04-17
2002693,2011-04-16
2002694,2011-04-16
2002695,2011-04-16
2002696,2011-04-16
2002697,2011-04-17
2002698,2011-04-17
2002699,2011-04-17
2002700,2011-04-17
2002701,2011-04-16
2002702,2011-04-16
2002703,2011-04-16
2002704,2011-04-16
2002705,2011-04-15
2002706,2011-04-15
2002707,2011-04-15
2002708,2011-04-15
2002709,2011-04-18
2002710,2011-04-18
2002711,2011-04-18
2002712,2011-04-18
2002713,2011-04-18
2002714,2011-04-18
2002715,2011-04-18
2002716,2011-04-18
2002717,2011-04-18
2002718,2011-04-18
2002719,2011-04-18
2002720,2011-04-18
2002721,2011-04-18
2002722,2011-04-18
2002723,2011-04-18
2002724,2011-04-18
2002725,2011-04-15
2002726,2011-04-15
2002727,2011-04-15
2002728,2011-04-15
2002729,2011-04-17
2002730,2011-04-17
2002731,2011-04-17
2002732,2011-04-17
2002733,2011-04-17
2002734,2011-04-17
2002735,2011-04-17
2002736,2011-04-17
2002737,2011-03-26
2002738,2011-03-25
2002739,2011-03-25
2002740,2011-03-27
2002741,2011-03-27
2002742,2011-03-27
2002743,2011-03-27
2002744,2011-03-28
2002746,2011-03-28
2002747,2011-03-28
2002748,2011-03-28
2002749,2011-03-28
2002750,2011-03-28
2002752,2011-03-28
2002753,2011-03-26
2002754,2011-03-25
2002755,2011-03-28
2002756,2011-03-25
2002757,2011-03-25
2002758,2011-03-25
2002759,2011-03-28
2002760,2011-04-23
2002761,2011-04-23
2002762,2011-04-23
2002763,2011-03-26
2002764,2011-03-26
2002765,2011-04-09
2002766,2011-04-09
2002767,2011-04-26
2002768,2011-08-07
2002769,2011-07-30
2002770,2011-07-31
2002771,2011-05-07
2002772,2011-04-02
2002773,2011-04-04
2002774,2011-08-06
2002775,2011-03-27
2002776,2011-03-27
2002777,2011-03-27
2002778,2011-03-27
2002779,2011-03-26
2002780,2011-03-26
2002781,2011-03-26
2002782,2011-03-26
2002783,2011-05-14
2002784,2011-07-03
2002785,2011-07-03
2002786,2011-04-22
2002787,2011-04-22
2002788,2011-08-01
2002790,2011-06-25
2002791,2011-03-25
2002792,2011-03-25
2002793,2011-06-26
2002794,2011-06-26
2002795,2011-07-17
2002796,2011-04-02
2002798,2011-04-25
2002799,2011-04-25
2002800,2011-06-26
2002801,2011-05-20
2002802,2011-05-20
2002803,2011-05-19
2002804,2011-05-19
2002805,2011-05-21
2002806,2011-05-21
2002807,2011-06-08
2002808,2011-06-08
2002809,2011-06-20
2002810,2011-06-20
2002811,2011-06-20
2002812,2011-06-20
2002813,2011-06-26
2002814,2011-06-26
2002815,2011-06-26
2002816,2011-07-01
2002817,2011-07-01
2002818,2011-07-18
2002819,2011-07-18
2002821,2011-05-21
2002822,2011-05-21
2002823,2011-05-19
2002824,2011-05-19
2002825,2011-07-18
2002826,2011-07-18
2002827,2011-04-26
2002828,2011-04-26
2002829,2011-06-08
2002830,2011-06-08
2002831,2011-05-20
2002832,2011-05-20
2002833,2011-06-27
2002834,2011-06-27
2002835,2011-04-14
2002836,2011-04-14
2002837,2011-04-14
2002838,2011-04-14
2002839,2011-04-27
2002840,2011-04-27
3000001,2010-04-01
3000002,2010-04-01
3000003,2010-04-01
3000004,2010-04-01
3000005,2010-04-01
3000006,2010-04-01
3000007,2009-02-10
3000008,2009-02-10
3000009,2009-07-10
3000010,2009-09-10
3000011,2009-09-10
3000012,2009-09-10
3000013,2009-09-10
3000014,2009-02-11
3000015,2009-02-11
3000016,2009-09-11
3000017,2009-09-11
3000018,2009-09-11
3000019,2009-09-11
3000020,2009-11-11
3000021,2009-11-11
3000022,2009-11-11
3000023,2009-09-12
3000024,2009-09-12
3000025,2009-10-12
3000026,2008-12-12
3000027,2008-12-12
3000028,2008-12-12
3000029,2008-12-12
3000030,2008-12-12
3000031,2008-04-13
3000032,2008-05-13
3000033,2008-05-13
3000034,2008-12-13
3000035,2008-12-13
3000036,2008-12-13
3000037,2010-02-14
3000038,2008-05-14
3000039,2008-05-14
3000040,2008-03-15
3000041,2009-11-15
3000042,2009-12-15
3000043,2009-01-16
3000044,2009-01-16
3000045,2009-01-16
3000046,2010-03-16
3000047,2010-03-16
3000048,2010-05-16
3000049,2008-07-16
3000050,2009-11-16
3000051,2009-11-16
3000052,2009-11-16
3000053,2009-01-17
3000054,2009-01-17
3000055,2010-04-17
3000056,2009-05-17
3000057,2009-05-17
3000058,2009-12-17
3000059,2009-01-18
3000060,2009-02-18
3000061,2009-02-18
3000062,2009-05-18
3000063,2009-05-18
3000064,2009-01-19
3000065,2010-01-19
3000066,2010-01-19
3000067,2010-01-19
3000068,2010-01-19
3000069,2010-01-19
3000070,2010-01-19
3000071,2010-01-19
3000072,2010-02-19
3000073,2009-05-19
3000074,2009-05-19
3000075,2009-03-02
3000076,2009-03-02
3000077,2010-04-02
3000078,2010-04-02
3000079,2010-04-02
3000080,2010-04-02
3000081,2008-10-02
3000082,2010-01-20
3000083,2010-01-20
3000084,2010-01-20
3000085,2010-01-20
3000086,2010-01-20
3000087,2010-01-20
3000088,2010-01-20
3000089,2010-03-20
3000090,2009-05-20
3000091,2008-06-20
3000092,2008-06-20
3000093,2008-06-20
3000094,2008-06-20
3000095,2008-06-20
3000097,2009-08-20
3000098,2009-10-20
3000099,2009-10-20
3000100,2010-01-21
3000101,2010-01-21
3000102,2010-01-21
3000103,2010-01-21
3000104,2010-01-21
3000105,2010-01-21
3000106,2010-01-21
3000107,2010-02-21
3000108,2010-02-21
3000109,2008-03-21
3000110,2010-04-21
3000111,2009-05-21
3000112,2008-06-21
3000113,2008-06-21
3000114,2008-06-21
3000115,2008-06-21
3000116,2008-06-21
3000117,2008-06-21
3000118,2008-11-21
3000119,2010-02-22
3000120,2010-02-22
3000121,2010-02-22
3000122,2009-05-22
3000123,2010-05-22
3000124,2008-06-22
3000125,2008-06-22
3000126,2008-06-22
3000127,2008-06-22
3000128,2008-06-22
3000129,2010-01-23
3000130,2010-01-23
3000131,2010-02-23
3000132,2010-02-23
3000133,2010-02-23
3000134,2008-06-23
3000135,2008-06-23
3000136,2008-06-23
3000137,2008-06-23
3000138,2009-06-23
3000139,2010-02-24
3000140,2010-02-24
3000141,2010-02-24
3000142,2010-02-24
3000143,2010-02-24
3000144,2009-04-24
3000145,2009-04-24
3000146,2009-04-24
3000147,2009-10-24
3000148,2008-12-24
3000149,2010-02-25
3000150,2010-02-25
3000151,2010-02-25
3000152,2010-02-25
3000153,2009-04-25
3000154,2009-04-25
3000155,2009-04-25
3000156,2009-04-25
3000157,2009-08-25
3000158,2008-09-25
3000159,2009-11-25
3000160,2009-11-25
3000161,2010-01-26
3000162,2010-01-26
3000163,2010-01-26
3000164,2010-02-26
3000165,2010-02-26
3000166,2010-02-26
3000167,2010-02-26
3000168,2010-02-26
3000169,2010-04-26
3000170,2010-04-26
3000171,2008-08-26
3000172,2009-11-26
3000173,2009-11-26
3000174,2010-09-27
3000175,2009-11-27
3000176,2009-11-27
3000177,2009-10-28
3000178,2009-11-28
3000179,2009-11-28
3000180,2009-03-29
3000181,2010-02-03
3000182,2010-04-03
3000183,2010-04-03
3000184,2010-04-03
3000185,2010-04-03
3000186,2009-01-30
3000187,2010-01-30
3000188,2010-08-30
3000189,2008-10-30
3000190,2009-03-04
3000191,2010-03-04
3000192,2009-12-04
3000193,2009-12-04
3000194,2009-12-04
3000195,2009-12-04
3000196,2009-12-04
3000197,2009-12-04
3000198,2009-12-04
3000199,2009-12-04
3000200,2009-10-05
3000201,2009-12-05
3000202,2009-12-05
3000203,2009-12-05
3000204,2009-12-05
3000205,2009-12-05
3000206,2009-12-05
3000207,2009-12-05
3000208,2009-12-05
3000209,2009-01-06
3000210,2009-02-06
3000211,2009-02-06
3000212,2010-03-06
3000213,2010-03-06
3000214,2008-07-06
3000215,2009-08-06
3000216,2009-12-06
3000217,2009-12-06
3000218,2009-12-06
3000219,2009-12-06
3000220,2009-12-06
3000221,2009-12-06
3000222,2009-12-06
3000223,2009-12-06
3000224,2010-02-07
3000225,2009-09-07
3000226,2009-12-07
3000227,2009-12-07
3000228,2009-12-07
3000229,2009-12-07
3000230,2009-12-07
3000231,2009-12-07
3000232,2009-12-07
3000233,2010-01-08
3000234,2010-01-08
3000235,2009-09-08
3000236,2009-09-08
3000237,2009-11-08
3000238,2009-11-08
3000239,2009-02-09
3000240,2009-02-09
3000241,2010-02-09
3000242,2010-02-09
3000243,2010-02-09
3000244,2009-09-09
3000245,2009-09-09
3000246,2009-09-09
3000247,2009-09-09
3000248,2009-09-09
3000249,2008-10-09
3002403,2010-10-12
3002404,2010-10-13
3002405,2010-10-20
3002406,2010-10-29
3002407,2010-10-30
3002408,2010-11-11
3002409,2010-11-09
3002410,2010-11-09
3002411,2010-11-09
3002412,2010-11-24
3002413,2010-11-10
3002414,2010-12-04
3002415,2010-12-15
3002520,2009-11-09
3002521,2009-08-20
3002522,2008-06-20
3002523,2011-01-08
3002525,2011-01-16
3002526,2011-02-18
3002527,2011-02-24
3002528,2011-01-15
3002529,2011-01-16
3002530,2011-03-08
3002531,2011-04-08
3002532,2011-04-27
3002533,2011-08-04
3002534,2011-02-02
3002535,2011-02-02
3002536,2011-02-02
3002537,2011-02-02
3002538,2011-02-02
3002539,2011-02-02
3002540,2011-02-02
3002541,2011-02-02
3002542,2011-02-03
3002543,2011-02-03
3002544,2011-02-03
3002545,2011-02-03
3002546,2011-02-03
3002547,2011-02-03
3002548,2011-02-03
3002549,2011-02-03
3002550,2011-02-04
3002551,2011-02-04
3002552,2011-02-04
3002553,2011-02-04
3002554,2011-02-04
3002555,2011-02-04
3002556,2011-02-04
3002557,2011-02-04
3002558,2011-02-04
3002559,2011-02-04
3002560,2011-02-05
3002561,2011-02-05
3002562,2011-02-05
3002563,2011-02-05
3002566,2011-02-08
3002567,2011-02-08
3002568,2011-02-08
3002572,2011-02-08
3002574,2011-05-10
3002575,2011-05-10
3002576,2011-05-09
3002577,2011-05-06
3002578,2011-05-06
3002579,2011-05-06
3002580,2011-05-06
3002581,2011-05-07
3002582,2011-05-07
3002583,2011-05-08
3002584,2011-05-08
3002585,2011-05-08
3002586,2011-05-07
3002587,2011-05-07
3002588,2011-05-07
3002589,2011-05-07
3002590,2011-05-09
3002591,2011-05-09
3002592,2011-05-08
3002593,2011-05-08
3002594,2011-05-08
3002595,2011-05-08
3002596,2011-05-10
3002597,2011-05-10
3002598,2011-05-06
3002599,2011-05-06
3002600,2011-05-06
3002601,2011-05-06
3002616,2011-01-06
3002617,2011-02-01
3002618,2011-02-01
3002619,2011-02-04
3002620,2011-02-04
3002621,2011-02-05
3002622,2011-02-05
3002623,2011-02-05
3002624,2011-02-05
3002918,2011-02-04
3002919,2011-02-25
3002920,2011-03-06
3002921,2011-03-19
3002922,2011-03-19
3002924,2011-04-07
3002925,2011-04-07
4000676,2010-07-04
4000677,2010-07-04
4000678,2010-07-01
4000679,2010-07-01
4000680,2010-07-05
4000681,2010-07-05
4000682,2010-07-01
4000683,2010-07-01
4000684,2010-07-05
4000685,2010-07-05
4000686,2010-07-02
4000687,2010-07-02
4000688,2010-07-02
4000689,2010-07-02
4000690,2010-07-02
4000691,2010-07-01
4000692,2010-07-03
4000693,2010-07-03
4000694,2010-07-03
4000695,2010-07-03
4000696,2010-07-03
4000697,2010-07-03
4000698,2010-07-03
4000699,2010-07-04
4000700,2010-07-04
4000701,2010-07-04
4000702,2010-07-04
4000703,2010-07-04
4000704,2010-07-04
4000705,2010-07-05
4000706,2010-07-05
4000707,2010-07-13
4000708,2010-07-13
4000709,2010-07-13
4000710,2010-07-13
4000711,2010-07-14
4000712,2010-07-14
4000713,2010-07-14
4000714,2010-07-14
4000715,2010-07-04
4000716,2010-07-04
4000717,2010-07-04
4000718,2010-06-21
4000719,2010-06-21
4000720,2010-06-28
4000721,2010-06-28
4000722,2010-06-28
4000723,2010-06-28
4000724,2010-06-29
4000725,2010-06-29
4000726,2010-06-29
4000727,2010-06-29
4000728,2010-06-30
4000729,2010-06-30
4000730,2010-06-30
4000731,2010-06-30
4000732,2010-07-01
4000733,2010-07-01
4000734,2010-07-02
4000735,2010-07-02
4000736,2010-07-02
4000737,2010-07-02
4000738,2010-06-23
4000739,2010-06-23
4000740,2010-06-23
4000741,2010-06-23
4000742,2010-06-24
4000743,2010-06-24
4000744,2010-06-24
4000745,2010-06-24
4000746,2010-06-25
4000747,2010-06-25
4000748,2010-06-26
4000749,2010-06-26
4000750,2010-06-26
4000751,2010-06-26
4000752,2010-06-28
4000753,2010-07-01
4000754,2010-08-26
4000755,2010-07-09
4000756,2010-07-09
4000757,2010-07-09
4000758,2010-07-14
4000759,2010-07-14
4000760,2010-07-10
4000761,2010-07-10
4000762,2010-07-10
4000763,2010-07-11
4000764,2010-07-11
4000765,2010-07-11
4000766,2010-07-11
4000767,2010-07-11
4000768,2010-07-11
4000769,2010-07-12
4000770,2010-07-12
4000771,2010-07-12
4000772,2010-07-12
4000773,2010-07-12
4000774,2010-07-12
4000775,2010-07-13
4000776,2010-07-13
4000777,2010-07-13
4000778,2010-07-13
4000779,2010-07-14
4000780,2010-07-14
4000781,2010-06-26
4000782,2010-06-26
4000783,2010-06-26
4000784,2010-06-26
4000785,2010-06-26
4000786,2010-06-26
4000787,2010-06-27
4000788,2010-06-27
4000789,2010-06-27
4000790,2010-06-27
4000791,2010-06-27
4000792,2010-06-27
4000793,2010-06-28
4000794,2010-06-28
4000795,2010-06-28
4000796,2010-06-28
4000797,2010-07-09
4000798,2010-07-09
4000799,2010-07-09
4000800,2010-07-09
4000801,2010-07-19
4000802,2010-07-19
4000803,2010-07-25
4000804,2010-07-25
4000805,2010-07-20
4000806,2010-07-20
4000807,2010-07-21
4000808,2010-07-21
4000809,2010-07-21
4000810,2010-07-21
4000811,2010-07-22
4000812,2010-07-22
4000813,2010-07-22
4000814,2010-07-22
4000815,2010-07-22
4000816,2010-07-24
4000817,2010-07-24
4000818,2010-07-03
4000819,2010-07-03
4000820,2010-07-03
4000821,2010-07-03
4000822,2010-07-04
4000823,2010-07-04
4000824,2010-07-04
4000825,2010-07-04
4000826,2010-07-04
4000827,2010-07-04
4000828,2010-07-05
4000829,2010-07-05
4000830,2010-07-05
4000831,2010-07-05
4000832,2010-07-05
4000833,2010-07-05
4000834,2010-07-18
4000835,2010-07-18
4000836,2010-07-18
4000837,2010-06-29
4000838,2010-06-29
4000839,2010-06-29
4000840,2010-07-17
4000841,2010-07-17
4000842,2010-07-18
4000843,2010-07-19
4000844,2010-07-08
4000845,2010-07-08
4000846,2010-07-09
4000847,2010-07-09
4000848,2010-07-10
4000849,2010-07-13
4000850,2010-07-14
4000851,2010-07-14
4000852,2010-07-14
4000853,2010-07-14
5000250,2009-03-28
5000251,2009-03-28
5000252,2009-03-28
5000253,2009-03-28
5000254,2009-03-29
5000255,2009-03-29
5000256,2009-03-29
5000257,2009-03-29
5000258,2009-03-30
5000259,2009-03-30
5000260,2009-04-29
5000261,2009-04-29
5000262,2009-04-30
5000263,2009-03-20
5000264,2009-03-20
5000265,2009-03-20
5000266,2009-11-07
5000267,2009-11-15
5000268,2009-03-20
5000269,2009-03-20
5000270,2009-03-20
5000271,2009-03-21
5000272,2009-03-21
5000273,2009-03-21
5000274,2009-03-22
5000275,2009-03-22
5000276,2009-03-22
5000277,2009-03-22
5000278,2009-03-22
5000279,2009-03-22
5000280,2009-03-23
5000281,2009-03-23
5000282,2009-03-23
5000284,2009-03-23
5000285,2009-03-23
5000286,2009-03-23
5000287,2009-03-23
5000288,2009-03-23
5000289,2009-03-27
5000290,2009-03-27
5000291,2009-03-27
5000292,2009-03-27
5000293,2009-03-27
5000294,2009-03-27
5000295,2008-12-16
5000296,2008-12-17
5000297,2008-10-04
5000298,2008-10-04
5000299,2008-10-04
5000300,2008-12-15
5000301,2008-12-16
5000302,2008-12-14
5000303,2010-03-12
5000304,2010-03-12
5000305,2010-03-12
5000306,2010-03-12
5000307,2010-03-12
5000308,2010-03-12
5000309,2010-03-12
5000310,2010-03-12
5000311,2010-03-13
5000312,2010-03-13
5000313,2010-03-13
5000314,2010-03-13
5000315,2010-03-13
5000316,2010-03-13
5000317,2010-03-13
5000318,2010-03-13
5000319,2010-03-14
5000320,2010-03-14
5000321,2010-03-14
5000322,2010-03-14
5000323,2010-03-14
5000324,2010-03-14
5000325,2010-03-14
5000326,2010-03-14
5000327,2010-03-15
5000328,2010-03-15
5000329,2010-03-15
5000330,2010-03-15
5000331,2010-03-15
5000332,2010-03-15
5000333,2010-03-15
5000334,2010-03-15
5000335,2008-12-14
5000336,2008-10-03
5000337,2008-10-03
5000338,2008-10-03
5000339,2008-10-03
5000340,2008-10-03
5000341,2008-10-03
5000342,2008-10-04
5000343,2008-10-04
5000344,2008-10-04
5000345,2008-10-05
5000346,2008-10-05
5000347,2008-10-05
5000348,2008-12-19
5000349,2008-02-05
5000350,2008-02-05
5000351,2008-02-07
5000352,2008-02-05
5000353,2008-02-05
5000354,2008-02-05
5000355,2008-02-06
5000356,2008-02-06
5000357,2008-02-06
